time,V(boot0_mod),V(boot0_mos),V(nrst_mod),V(nrst_mos)
15.0550077324652,2.152447,2.230149,0.01284312,0.01292854
15.0550078100409,2.152447,2.230149,0.01290624,0.01299205
15.055007910774,2.152447,2.230148,0.01298821,0.01307452
15.0550080461243,2.152447,2.230148,0.01309837,0.01318535
15.0550082450765,2.152447,2.230148,0.01326032,0.01334829
15.0550084700778,2.152447,2.230148,0.01344352,0.01353261
15.0550086840219,2.152446,2.230148,0.01361774,0.0137079
15.0550088509128,2.152446,2.230148,0.01375367,0.01384465
15.0550090002388,2.152446,2.230148,0.0138753,0.01396702
15.0550091522002,2.152446,2.230148,0.01399908,0.01409156
15.0550093317399,2.152446,2.230148,0.01414533,0.0142387
15.0550095554451,2.152446,2.230148,0.01432757,0.01442205
15.0550097981666,2.152446,2.230148,0.0145253,0.014621
15.0550100395314,2.152446,2.230148,0.01472194,0.01481883
15.0550102791131,2.152446,2.230148,0.01491712,0.0150152
15.0550105085017,2.152446,2.230148,0.01510399,0.01520321
15.0550107288999,2.152446,2.230148,0.01528353,0.01538385
15.0550109044043,2.152446,2.230148,0.0154265,0.01552769
15.0550110556424,2.152446,2.230148,0.0155497,0.01565164
15.0550112131155,2.152446,2.230148,0.01567798,0.0157807
15.0550113780713,2.152445,2.230148,0.01581234,0.01591589
15.0550116159772,2.152445,2.230148,0.01600613,0.01611085
15.0550118862046,2.152445,2.230148,0.01622622,0.01633229
15.0550122342317,2.152445,2.230147,0.01650967,0.01661747
15.0550125531585,2.152445,2.230147,0.0167694,0.01687878
15.0550128987955,2.152445,2.230147,0.01705086,0.01716195
15.0550132195711,2.152445,2.230147,0.01731205,0.01742474
15.0550135586211,2.152445,2.230147,0.01758811,0.01770248
15.0550138874519,2.152445,2.230147,0.01785582,0.01797182
15.0550142350764,2.152444,2.230147,0.0181388,0.01825653
15.0550145828483,2.152444,2.230147,0.01842189,0.01854134
15.0550149511928,2.152444,2.230147,0.01872169,0.01884298
15.055015328591,2.152444,2.230147,0.01902883,0.01915199
15.0550157375386,2.152444,2.230147,0.01936162,0.01948681
15.0550161996361,2.152444,2.230147,0.01973762,0.0198651
15.0550167204961,2.152443,2.230146,0.02016138,0.02029145
15.0550173239957,2.152443,2.230146,0.02065231,0.02078537
15.0550180231843,2.152443,2.230146,0.02122098,0.02135751
15.0550188586794,2.152443,2.230146,0.02190039,0.02204106
15.0550198740668,2.152442,2.230146,0.02272589,0.02287159
15.0550211653611,2.152442,2.230145,0.02377539,0.0239275
15.0550228844527,2.152441,2.230145,0.02517207,0.0253327
15.055025377965,2.152441,2.230145,0.02719687,0.02736985
15.0550286746178,2.152439,2.230144,0.02987191,0.0300612
15.0550334744617,2.152438,2.230143,0.03376276,0.03397579
15.0550390436067,2.152436,2.230142,0.03827141,0.03851193
15.0550454168367,2.152433,2.23014,0.04342335,0.0436953
15.0550514827613,2.152431,2.230139,0.04831928,0.04862109
15.0550588839018,2.152429,2.230137,0.05428288,0.05462106
15.0550657721736,2.152426,2.230136,0.05982335,0.06019532
15.0550732563922,2.152424,2.230134,0.06583238,0.06624101
15.0550826595338,2.152421,2.230132,0.07336625,0.07382083
15.0550923113758,2.152417,2.23013,0.08108104,0.08158267
15.0551019907259,2.152414,2.230128,0.08879921,0.08934791
15.0551128227501,2.15241,2.230125,0.09741445,0.0980157
15.0551232407373,2.152406,2.230123,0.1056785,0.1063301
15.0551352046958,2.152402,2.23012,0.1151424,0.1158518
15.0551459960051,2.152398,2.230118,0.1236546,0.1244159
15.055157042076,2.152395,2.230115,0.132344,0.1331583
15.0551688721757,2.15239,2.230113,0.1416237,0.1424946
15.0551807006674,2.152386,2.23011,0.1508748,0.1518021
15.0551931449482,2.152382,2.230107,0.1605781,0.1615646
15.0552063992287,2.152377,2.230104,0.17088,0.1719294
15.0552214826671,2.152372,2.230101,0.1825623,0.1836829
15.055238826402,2.152366,2.230097,0.195941,0.1971432
15.0552593853353,2.152359,2.230093,0.2117252,0.2130237
15.0552842552297,2.15235,2.230087,0.2307114,0.2321257
15.0553153915002,2.152339,2.23008,0.2543162,0.2558745
15.0553561414183,2.152325,2.230071,0.284934,0.2866791
15.0554130645941,2.152305,2.230059,0.3271872,0.3291901
15.0555006726958,2.152275,2.230039,0.3910601,0.3934526
15.0556583533083,2.15222,2.230004,0.5025834,0.5056562
15.0559737145333,2.152109,2.229935,0.7130445,0.7174014
15.0563933795928,2.151963,2.229841,0.9689495,0.9748679
15.0568541084521,2.151782,2.229725,1.220928,1.228384
15.0569644085317,2.151725,2.229686,1.276916,1.284713
15.0570939594138,2.151615,2.229608,1.34069,1.348875
15.0571559083314,2.151529,2.229546,1.370445,1.37881
15.0572141714747,2.15141,2.229458,1.398,1.406531
15.057261655501,2.151269,2.229352,1.420152,1.428814
15.0573020930604,2.151102,2.229227,1.438798,1.447569
15.0573353633722,2.150922,2.229091,1.453987,1.462845
15.0573622597901,2.15074,2.228953,1.466164,1.475089
15.0573833441046,2.150569,2.228824,1.475644,1.48462
15.0574033478743,2.15038,2.228681,1.484584,1.493606
15.0574229105671,2.150166,2.22852,1.493273,1.502339
15.0574423924906,2.14992,2.228334,1.501873,1.510979
15.0574667982852,2.149558,2.22806,1.512568,1.521719
15.0574954312878,2.149042,2.227672,1.524998,1.534197
15.0575231119695,2.148436,2.227215,1.53689,1.546129
15.0575408215248,2.147984,2.226875,1.544431,1.553692
15.0575462262336,2.147836,2.226764,1.546722,1.55599
15.0575514271992,2.147688,2.226653,1.548922,1.558196
15.0575544372437,2.147601,2.226588,1.550193,1.559471
15.0575547760597,2.147591,2.22658,1.550336,1.559615
15.0575550296585,2.147583,2.226574,1.550443,1.559724
15.0575553868061,2.147573,2.226567,1.550594,1.559879
15.0575557192186,2.147563,2.226559,1.550734,1.560023
15.0575560747033,2.147552,2.226551,1.550884,1.560177
15.0575565231344,2.147539,2.226541,1.551073,1.560372
15.0575582786183,2.147486,2.226502,1.551813,1.561133
15.0575597300779,2.147442,2.22647,1.552424,1.561762
15.0575617118171,2.147381,2.226426,1.553259,1.56262
15.0575656752955,2.147257,2.226339,1.554925,1.564337
15.0575699836736,2.147119,2.226243,1.556733,1.566201
15.0575706322221,2.147098,2.226228,1.557006,1.566481
15.0575709688427,2.147087,2.226221,1.557147,1.566627
15.0575712131827,2.147079,2.226216,1.55725,1.566732
15.0575714077761,2.147072,2.226211,1.557333,1.566816
15.0575716510116,2.147064,2.226206,1.557437,1.566921
15.0575719563739,2.147054,2.226199,1.557568,1.567053
15.0575722590463,2.147044,2.226192,1.557698,1.567184
15.057572651484,2.147032,2.226184,1.557866,1.567354
15.0575733081166,2.14701,2.226169,1.558148,1.567638
15.057574313482,2.146977,2.226147,1.558579,1.568072
15.0575753649976,2.146942,2.226124,1.559031,1.568526
15.0575772151804,2.146882,2.226082,1.559824,1.569325
15.0575797883683,2.146797,2.226025,1.560928,1.570436
15.0575849347443,2.146627,2.225911,1.563132,1.572654
15.0575910701111,2.146425,2.225775,1.565758,1.575296
15.0575993307965,2.146153,2.225591,1.569286,1.578847
15.0576098612622,2.145806,2.225357,1.573774,1.583362
15.0576236561287,2.14535,2.225049,1.579636,1.58926
15.0576408620939,2.144782,2.224666,1.586919,1.596588
15.0576623780922,2.144071,2.224187,1.595984,1.605708
15.0576886916696,2.143201,2.2236,1.607004,1.616796
15.0577205891521,2.142146,2.222888,1.620266,1.630139
15.0577586158979,2.140887,2.222039,1.63594,1.645909
15.0578034081904,2.139405,2.22104,1.654213,1.664294
15.0578554137259,2.137684,2.219878,1.675175,1.685384
15.0579150350232,2.135712,2.218547,1.698875,1.709228
15.0579825552087,2.133479,2.21704,1.725294,1.735808
15.0580582820639,2.130976,2.21535,1.754399,1.765091
15.0581426318259,2.12819,2.213468,1.786179,1.797065
15.0582362807143,2.125101,2.21138,1.820688,1.831785
15.0583402491036,2.121675,2.209064,1.858069,1.869394
15.0584559702294,2.117868,2.206487,1.898553,1.910125
15.0585853231475,2.113619,2.203611,1.942446,1.954285
15.0587306721545,2.108855,2.200382,1.990109,2.002239
15.0589014053721,2.103271,2.196596,2.043937,2.056396
15.0591179996882,2.096207,2.191801,2.109021,2.121877
15.0593978212212,2.087115,2.185621,2.188093,2.201431
15.0597685798409,2.075128,2.177458,2.284779,2.298708
15.0602769936491,2.0588,2.166313,2.403795,2.41845
15.0610046357907,2.035653,2.15046,2.550316,2.565865
15.0620046357907,2.004262,2.12886,2.713659,2.730204
15.0630046357907,1.973353,2.107476,2.841124,2.858447
15.0640046357907,1.942919,2.086306,2.940154,2.958081
15.0650046357907,1.912954,2.065348,3.016932,3.035327
15.0660046357907,1.883451,2.0446,3.076399,3.095157
15.0670046357907,1.854402,2.024061,3.122436,3.141475
15.0680046357907,1.825801,2.003727,3.158068,3.177325
15.0690046357907,1.79764,1.983598,3.185644,3.205069
15.0700046357907,1.769914,1.963671,3.206984,3.226539
15.0710046357907,1.742616,1.943944,3.223498,3.243154
15.0720046357907,1.715739,1.924415,3.236277,3.256011
15.0730046357907,1.689276,1.905082,3.246166,3.26596
15.0740046357907,1.663221,1.885943,3.253818,3.273659
15.0750046357907,1.637568,1.866997,3.25974,3.279616
15.0760046357907,1.61231,1.848241,3.264322,3.284226
15.0770046357907,1.587443,1.829673,3.267868,3.287794
15.0780046357907,1.562958,1.811292,3.270612,3.290555
15.0790046357907,1.538852,1.793095,3.272735,3.292691
15.0800046357907,1.515117,1.775082,3.274378,3.294344
15.0810046357907,1.491748,1.757249,3.27565,3.295623
15.0820046357906,1.46874,1.739595,3.276634,3.296613
15.0830046357906,1.446087,1.722119,3.277395,3.297379
15.0840046357907,1.423782,1.704818,3.277984,3.297972
15.0850046357907,1.401822,1.687691,3.27844,3.29843
15.0860046357906,1.380201,1.670737,3.278793,3.298785
15.0870046357907,1.358913,1.653952,3.279066,3.29906
15.0880046357907,1.337954,1.637336,3.279277,3.299273
15.0900046357907,1.297,1.604603,3.279567,3.299564
15.0930046357907,1.237907,1.556727,3.279799,3.299798
15.0951474929335,1.197457,1.523444,3.279864,3.299864
15.0972903500764,1.158231,1.490837,3.279917,3.299917
15.0994332072192,1.120229,1.458905,3.279958,3.299957
15.1015760643621,1.083451,1.42765,3.279986,3.299986
15.1037189215049,1.047896,1.39707,3.280001,3.300001
15.1058617786478,1.013566,1.367167,3.280005,3.300005
15.1080046357906,0.980459,1.33794,3.279995,3.299995
15.1138617786478,0.8965499,1.261688,3.279997,3.299997
15.1197189215049,0.8186074,1.189256,3.279999,3.299999
15.1255760643621,0.7466316,1.120644,3.28,3.3
15.1314332072192,0.6806224,1.055853,3.28,3.3
15.1372903500763,0.6205798,0.9948809,3.28,3.3
15.1431474929335,0.5665038,0.9377292,3.28,3.3
15.1490046357906,0.5183945,0.8843974,3.28,3.3
15.1548617786478,0.4740308,0.8339934,3.28,3.3
15.1607189215049,0.4328218,0.7861146,3.28,3.3
15.166576064362,0.3947674,0.7407608,3.28,3.3
15.1724332072192,0.3598676,0.6979321,3.28,3.3
15.1782903500763,0.3281224,0.6576285,3.28,3.3
15.1841474929335,0.2995319,0.6198501,3.28,3.3
15.1900046357906,0.274096,0.5845968,3.28,3.3
15.1958617786477,0.2506404,0.5512786,3.28,3.3
15.2017189215049,0.2288527,0.5196297,3.28,3.3
15.207576064362,0.208733,0.4896499,3.28,3.3
15.2134332072192,0.1902811,0.4613392,3.28,3.3
15.2192903500763,0.1734971,0.4346977,3.28,3.3
15.2251474929334,0.1583809,0.4097254,3.28,3.3
15.2310046357906,0.1449327,0.3864222,3.28,3.3
15.2368617786477,0.1325315,0.3643982,3.28,3.3
15.2427189215049,0.1210121,0.3434776,3.28,3.3
15.248576064362,0.1103746,0.3236604,3.28,3.3
15.2544332072191,0.1006189,0.3049464,3.28,3.3
15.2602903500763,0.09174499,0.2873358,3.28,3.3
15.2661474929334,0.08375293,0.2708286,3.28,3.3
15.2720046357906,0.0766427,0.2554247,3.28,3.3
15.2780046357905,0.06993841,0.2405271,3.28,3.3
15.2840046357905,0.06371982,0.2263912,3.28,3.3
15.2900046357905,0.05798692,0.213017,3.28,3.3
15.2960046357905,0.05273972,0.2004043,3.28,3.3
15.3020046357905,0.04797822,0.1885534,3.28,3.3
15.3080046357905,0.04370241,0.177464,3.28,3.3
15.3140046357905,0.0399123,0.1671364,3.28,3.3
15.3201474929334,0.03634582,0.1571663,3.28,3.3
15.3262903500762,0.03304244,0.1477161,3.28,3.3
15.3324332072191,0.03000214,0.1387858,3.28,3.3
15.3385760643619,0.02722494,0.1303754,3.28,3.3
15.3447189215048,0.02471082,0.1224849,3.28,3.3
15.3508617786476,0.0224598,0.1151144,3.28,3.3
15.3570046357905,0.02047187,0.1082637,3.28,3.3
15.3634332072191,0.01856604,0.1015192,3.28,3.3
15.3698617786476,0.01680574,0.09514011,3.28,3.3
15.3762903500762,0.015191,0.08912629,3.28,3.3
15.3827189215048,0.0137218,0.08347778,3.28,3.3
15.3891474929333,0.01239814,0.0781946,3.28,3.3
15.3955760643619,0.01122003,0.07327674,3.28,3.3
15.4020046357905,0.01018747,0.06872419,3.28,3.3
15.4088617786476,0.009183148,0.06417211,3.28,3.3
15.4157189215048,0.008259336,0.05988013,3.28,3.3
15.4225760643619,0.007416032,0.05584824,3.28,3.3
15.429433207219,0.006653237,0.05207645,3.28,3.3
15.4362903500762,0.005970949,0.04856475,3.28,3.3
15.4431474929333,0.00536917,0.04531315,3.28,3.3
15.4500046357904,0.004847899,0.04232165,3.28,3.3
15.4578617786476,0.004309548,0.0391345,3.28,3.3
15.4657189215047,0.003818864,0.03615073,3.28,3.3
15.4735760643619,0.003375846,0.03337033,3.28,3.3
15.481433207219,0.002980494,0.03079331,3.28,3.3
15.4892903500761,0.002632809,0.02841967,3.28,3.3
15.4971474929333,0.00233279,0.02624941,3.28,3.3
15.5050046357904,0.002080437,0.02428252,3.28,3.3
15.5147189215047,0.001804715,0.02205581,3.28,3.3
15.524433207219,0.001557262,0.0199968,3.28,3.3
15.5341474929333,0.001338077,0.01810551,3.28,3.3
15.5438617786475,0.001147161,0.01638192,3.28,3.3
15.5535760643618,0.0009845128,0.01482605,3.28,3.3
15.5632903500761,0.0008501334,0.01343788,3.28,3.3
15.5730046357904,0.0007440225,0.01221742,3.28,3.3
15.583433207219,0.0006422386,0.01102197,3.28,3.3
15.5938617786475,0.000551388,0.009921507,3.28,3.3
15.6042903500761,0.0004714705,0.008916039,3.28,3.3
15.6147189215046,0.0004024863,0.008005563,3.28,3.3
15.6251474929332,0.0003444354,0.00719008,3.28,3.3
15.6355760643618,0.0002973176,0.00646959,3.28,3.3
15.6460046357903,0.0002611331,0.005844093,3.28,3.3
15.6577189215046,0.0002250759,0.005208939,3.28,3.3
15.6694332072189,0.0001931875,0.004628759,3.28,3.3
15.6811474929332,0.0001654677,0.004103554,3.28,3.3
15.6928617786475,0.0001419165,0.003633323,3.28,3.3
15.7045760643617,0.0001225341,0.003218066,3.28,3.3
15.716290350076,0.0001073203,0.002857785,3.28,3.3
15.7280046357903,0.00009627522,0.002552477,3.28,3.3
15.7424332072189,0.00008437192,0.002219162,3.28,3.3
15.7568617786474,0.00007402421,0.001919221,3.28,3.3
15.771290350076,0.00006523207,0.001652654,3.28,3.3
15.7857189215046,0.00005799552,0.00141946,3.28,3.3
15.8001474929331,0.00005231454,0.00121964,3.28,3.3
15.8145760643617,0.00004818914,0.001053193,3.28,3.3
15.8290046357902,0.00004561933,0.00092012,3.28,3.3
15.8344332072188,0.000044558,0.0008713409,3.28,3.3
15.8398617786474,0.00004356778,0.0008248537,3.28,3.3
15.8452903500759,0.00004264868,0.0007806586,3.28,3.3
15.8507189215045,0.00004180069,0.0007387553,3.28,3.3
15.8561474929331,0.00004102381,0.0006991441,3.28,3.3
15.8615760643616,0.00004031805,0.0006618248,3.28,3.3
15.8670046357902,0.0000396834,0.0006267975,3.28,3.3
15.8901474929331,0.00003777298,0.0005063796,3.28,3.3
15.9132903500759,0.00003617662,0.0004020636,3.28,3.3
15.9364332072188,0.00003489433,0.0003138495,3.28,3.3
15.9595760643616,0.0000339261,0.0002417372,3.28,3.3
15.9827189215045,0.00003327194,0.0001857268,3.28,3.3
16.0058617786473,0.00003293184,0.0001458182,3.28,3.3
16.0290046357902,0.0000329058,0.0001220115,3.28,3.3
16.0631474929331,0.00003271558,0.00009121901,3.28,3.3
16.097290350076,0.00003256117,0.00006540051,3.28,3.3
16.1314332072189,0.00003244255,0.00004455602,3.28,3.3
16.1655760643618,0.00003235972,0.00002868553,3.28,3.3
16.1997189215047,0.0000323127,0.00001778905,3.28,3.3
16.2338617786476,0.00003230148,0.00001186657,3.28,3.3
16.2680046357905,0.00003232605,0.0000109181,3.28,3.3
16.3191474929334,0.00003232065,0.000007469652,3.28,3.3
16.3702903500763,0.00003231637,0.000004665168,3.28,3.3
16.4214332072192,0.00003231319,0.000002504646,3.28,3.3
16.4725760643622,0.00003231114,0.0000009880862,3.28,3.3
16.5237189215051,0.00003231019,0.0000001154888,3.28,3.3
16.574861778648,0.00003231035,-0.0000001131463,3.28,3.3
16.6260046357909,0.00003231163,0.0000003021809,3.28,3.3
16.6638617786481,0.00003231162,0.0000002233221,3.28,3.3
16.7017189215053,0.0000323116,0.0000001577494,3.28,3.3
16.7395760643625,0.00003231159,0.0000001054626,3.28,3.3
16.7774332072197,0.00003231158,0.00000006646186,3.28,3.3
16.8152903500769,0.00003231158,0.00000004074704,3.28,3.3
16.8531474929341,0.00003231158,0.00000002831821,3.28,3.3
16.8910046357912,0.00003231158,0.00000002917534,3.28,3.3
17.0027189215057,0.00003231158,0.00000002101007,3.28,3.3
17.1144332072201,0.00003231158,0.00000001460697,3.28,3.3
17.2261474929345,0.00003231158,0.000000009966069,3.28,3.3
17.3378617786489,0.00003231158,0.00000000708735,3.28,3.3
17.4495760643634,0.00003231158,0.000000005970818,3.28,3.3
17.5612903500778,0.00003231158,0.000000006616472,3.28,3.3
17.6730046357922,0.00003231158,0.000000009024312,3.28,3.3
17.9150046357925,0.00003231158,0.000000009017486,3.28,3.3
18.0612903500784,0.00003231158,0.000000009017213,3.28,3.3
18.2075760643643,0.00003231158,0.000000009017,3.28,3.3
18.3538617786502,0.00003231158,0.000000009016847,3.28,3.3
18.5001474929361,0.00003231158,0.000000009016755,3.28,3.3
18.646433207222,0.00003231158,0.000000009016722,3.28,3.3
18.7927189215079,0.00003231158,0.00000000901675,3.28,3.3
18.9390046357938,0.00003231158,0.000000009016838,3.28,3.3
19.963004635795,0.00003231158,0.000000009016838,3.28,3.3
19.995,0.00003231158,0.000000009016838,3.28,3.3
